trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
85,"{'vwap_dev_threshold': 0.0021942676552335377, 'stop_loss': 0.006936826430490651, 'take_profit': 0.010951720130783904, 'max_hold_minutes': 46, 'min_volume': 2682, 'trailing_stop': 0.005796875177159094, 'max_trades_per_day': 2}",1.979794495011447e-05,0.5,8,4.282115831428293e-06,4.282031054334792e-06
86,"{'vwap_dev_threshold': 0.002102110183845842, 'stop_loss': 0.007325864304378503, 'take_profit': 0.010043306009278195, 'max_hold_minutes': 47, 'min_volume': 2672, 'trailing_stop': 0.0061141125942051925, 'max_trades_per_day': 2}",1.979794495011447e-05,0.5,8,4.282115831428293e-06,4.282031054334792e-06
87,"{'vwap_dev_threshold': 0.002132572640546316, 'stop_loss': 0.006779784859987419, 'take_profit': 0.01032929798108069, 'max_hold_minutes': 46, 'min_volume': 2767, 'trailing_stop': 0.006149371067883594, 'max_trades_per_day': 2}",1.979794495011447e-05,0.5,8,4.282115831428293e-06,4.282031054334792e-06
88,"{'vwap_dev_threshold': 0.0020930926092696546, 'stop_loss': 0.006855476362360523, 'take_profit': 0.010884754668576538, 'max_hold_minutes': 45, 'min_volume': 2846, 'trailing_stop': 0.006113372072462126, 'max_trades_per_day': 2}",1.9513269910094096e-05,0.625,8,-3.025694447393133e-06,-3.7820442577508946e-06
89,"{'vwap_dev_threshold': 0.0020700021162462006, 'stop_loss': 0.0068368314736571316, 'take_profit': 0.010342988576001565, 'max_hold_minutes': 46, 'min_volume': 2692, 'trailing_stop': 0.006049375065541032, 'max_trades_per_day': 2}",2.370886196003994e-05,0.5,8,3.7120792100442043e-07,3.711991200870629e-07
90,"{'vwap_dev_threshold': 0.0017790060746358447, 'stop_loss': 0.006852603885901168, 'take_profit': 0.01032033461611795, 'max_hold_minutes': 46, 'min_volume': 2799, 'trailing_stop': 0.006629664926485209, 'max_trades_per_day': 2}",4.309019200998591e-05,0.375,8,-1.901030275484166e-05,-1.425711269793434e-05
91,"{'vwap_dev_threshold': 0.0020798252571101097, 'stop_loss': 0.007355886635517159, 'take_profit': 0.01096777607867137, 'max_hold_minutes': 45, 'min_volume': 3105, 'trailing_stop': 0.0061141829572710785, 'max_trades_per_day': 2}",2.3424186920019564e-05,0.625,8,-6.936630938261374e-06,-8.670585566652101e-06
92,"{'vwap_dev_threshold': 0.0020670386689288166, 'stop_loss': 0.006411353362246325, 'take_profit': 0.011442302282537353, 'max_hold_minutes': 43, 'min_volume': 2679, 'trailing_stop': 0.006212186327668359, 'max_trades_per_day': 2}",2.3424186920019564e-05,0.625,8,-6.936630938261374e-06,-8.670585566652101e-06
93,"{'vwap_dev_threshold': 0.0015911145290550908, 'stop_loss': 0.006823878862175511, 'take_profit': 0.013438695582098476, 'max_hold_minutes': 41, 'min_volume': 2475, 'trailing_stop': 0.005795464932923557, 'max_trades_per_day': 2}",4.280551696996554e-05,0.5,8,-2.6318283252843423e-05,-2.6317156685123022e-05
94,"{'vwap_dev_threshold': 0.00247039918451095, 'stop_loss': 0.00608794964056451, 'take_profit': 0.011580380423012198, 'max_hold_minutes': 45, 'min_volume': 2782, 'trailing_stop': 0.005915260082130091, 'max_trades_per_day': 5}",0.00011078360464293559,0.35,20,-5.350499930715205e-05,-3.744935028132367e-05
95,"{'vwap_dev_threshold': 0.001909196142799151, 'stop_loss': 0.007299306738429358, 'take_profit': 0.010848629075669762, 'max_hold_minutes': 47, 'min_volume': 2631, 'trailing_stop': 0.006004564379645288, 'max_trades_per_day': 2}",4.254074200987816e-05,0.375,8,-1.846084246032026e-05,-1.3845042841787903e-05
96,"{'vwap_dev_threshold': 0.0021600153470977958, 'stop_loss': 0.007892766227649343, 'take_profit': 0.01325883234034846, 'max_hold_minutes': 48, 'min_volume': 2866, 'trailing_stop': 0.005719737629475367, 'max_trades_per_day': 2}",2.6354474929976276e-05,0.5,8,-2.2744075665922475e-06,-2.274347625775053e-06
97,"{'vwap_dev_threshold': 0.0023757581315625087, 'stop_loss': 0.008317233988458681, 'take_profit': 0.013033768992663085, 'max_hold_minutes': 48, 'min_volume': 3336, 'trailing_stop': 0.005685065842085878, 'max_trades_per_day': 2}",3.460300504011684e-05,0.375,8,-3.460360373789149e-05,-2.5951804761912704e-05
98,"{'vwap_dev_threshold': 0.0019534616732219336, 'stop_loss': 0.005624358760803075, 'take_profit': 0.011930547435390348, 'max_hold_minutes': 46, 'min_volume': 3036, 'trailing_stop': 0.006542818216246583, 'max_trades_per_day': 2}",4.254074200987816e-05,0.375,8,-1.846084246032026e-05,-1.3845042841787903e-05
99,"{'vwap_dev_threshold': 0.0021546029212805213, 'stop_loss': 0.006690863396257556, 'take_profit': 0.010802696411749411, 'max_hold_minutes': 42, 'min_volume': 2848, 'trailing_stop': 0.006329224063246203, 'max_trades_per_day': 2}",1.9513269910094096e-05,0.625,8,-3.025694447393133e-06,-3.7820442577508946e-06
