trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
84,"{'vwap_dev_threshold': 0.004891763604123684, 'stop_loss': 0.01087663922649729, 'take_profit': 0.026008708276534655, 'max_hold_minutes': 43, 'min_volume': 2991, 'trailing_stop': 0.006405353853817258, 'max_trades_per_day': 3}",9.764013811818542e-05,0.5,8,-2.6295804774738273e-06,-2.6293237248728137e-06
85,"{'vwap_dev_threshold': 0.0046276427924926075, 'stop_loss': 0.01298901879750586, 'take_profit': 0.027893067424923118, 'max_hold_minutes': 18, 'min_volume': 3177, 'trailing_stop': 0.009411046005153217, 'max_trades_per_day': 3}",9.634978837456589e-05,0.4444444444444444,9,7.8985026366213e-06,7.020214771167809e-06
86,"{'vwap_dev_threshold': 0.004518684937283347, 'stop_loss': 0.01151961102994073, 'take_profit': 0.025295573511019787, 'max_hold_minutes': 23, 'min_volume': 2515, 'trailing_stop': 0.007859989867981176, 'max_trades_per_day': 3}",0.00010073644827472105,0.4444444444444444,9,1.8903660433055747e-06,1.6801561018172736e-06
87,"{'vwap_dev_threshold': 0.004996387889805689, 'stop_loss': 0.013734331620898649, 'take_profit': 0.014030894834912619, 'max_hold_minutes': 48, 'min_volume': 2821, 'trailing_stop': 0.007169103277180967, 'max_trades_per_day': 3}",9.873038873009535e-05,0.375,8,-1.0286805091778802e-06,-7.714342103634975e-07
88,"{'vwap_dev_threshold': 0.0047146213173911555, 'stop_loss': 0.010530050243413904, 'take_profit': 0.03469559733480513, 'max_hold_minutes': 20, 'min_volume': 2662, 'trailing_stop': 0.009955738785233013, 'max_trades_per_day': 3}",9.693494955162696e-05,0.4444444444444444,9,6.563031373287162e-06,5.833240165486299e-06
89,"{'vwap_dev_threshold': 0.0043291942056444535, 'stop_loss': 0.01216072049350208, 'take_profit': 0.019673086396602073, 'max_hold_minutes': 28, 'min_volume': 1964, 'trailing_stop': 0.008212807372314498, 'max_trades_per_day': 3}",0.00010047909707864497,0.4444444444444444,9,-1.099350547831594e-05,-9.771022987388221e-06
90,"{'vwap_dev_threshold': 0.003496168469699126, 'stop_loss': 0.00957132064635493, 'take_profit': 0.023994399861102484, 'max_hold_minutes': 22, 'min_volume': 2328, 'trailing_stop': 0.008406567671363292, 'max_trades_per_day': 3}",0.00010548860436339364,0.4444444444444444,9,-1.85492259457943e-05,-1.6486461523410893e-05
91,"{'vwap_dev_threshold': 0.004787977423565542, 'stop_loss': 0.010244466584556192, 'take_profit': 0.027397038388272506, 'max_hold_minutes': 19, 'min_volume': 2685, 'trailing_stop': 0.00882607628051174, 'max_trades_per_day': 3}",9.61999562466363e-05,0.4444444444444444,9,7.71358918001108e-06,6.855864118283962e-06
92,"{'vwap_dev_threshold': 0.004873511856830832, 'stop_loss': 0.008967597836495525, 'take_profit': 0.02993021061940253, 'max_hold_minutes': 20, 'min_volume': 2616, 'trailing_stop': 0.00827880668111103, 'max_trades_per_day': 3}",9.375250502693595e-05,0.5,8,1.0983189584339953e-05,1.0982159882803234e-05
93,"{'vwap_dev_threshold': 0.004876721650997142, 'stop_loss': 0.00852175094763952, 'take_profit': 0.029579830387819497, 'max_hold_minutes': 17, 'min_volume': 2442, 'trailing_stop': 0.007610396197062238, 'max_trades_per_day': 3}",9.345304665141666e-05,0.5,8,9.549709411265459e-06,9.54881696182634e-06
94,"{'vwap_dev_threshold': 0.00489641018816096, 'stop_loss': 0.007536647953742857, 'take_profit': 0.031864541697924534, 'max_hold_minutes': 17, 'min_volume': 2420, 'trailing_stop': 0.007618311654297166, 'max_trades_per_day': 3}",9.662956696560776e-05,0.375,8,-7.867725990495234e-06,-5.900224301654826e-06
95,"{'vwap_dev_threshold': 0.004629699535759446, 'stop_loss': 0.008705956782483966, 'take_profit': 0.030106174733010593, 'max_hold_minutes': 16, 'min_volume': 3039, 'trailing_stop': 0.0067750021718802735, 'max_trades_per_day': 3}",9.28402644516822e-05,0.5555555555555556,9,6.627151130464534e-06,7.362817626667801e-06
96,"{'vwap_dev_threshold': 0.004200217882879012, 'stop_loss': 0.007764753152517041, 'take_profit': 0.030686899392752622, 'max_hold_minutes': 18, 'min_volume': 2926, 'trailing_stop': 0.007423013351186062, 'max_trades_per_day': 3}",9.988847096354872e-05,0.3333333333333333,9,-2.207475873575856e-05,-1.471503581457437e-05
97,"{'vwap_dev_threshold': 0.004687438359832291, 'stop_loss': 0.006910561264571617, 'take_profit': 0.010659600885670934, 'max_hold_minutes': 39, 'min_volume': 2463, 'trailing_stop': 0.007902610552800556, 'max_trades_per_day': 3}",0.0001048055347383893,0.3333333333333333,9,-2.2476751640148088e-05,-1.4982930634782175e-05
98,"{'vwap_dev_threshold': 0.004861036828485152, 'stop_loss': 0.012573301573182618, 'take_profit': 0.03287601962246788, 'max_hold_minutes': 16, 'min_volume': 2793, 'trailing_stop': 0.008054248380721793, 'max_trades_per_day': 3}",9.015132944005465e-05,0.625,8,1.451515468434525e-05,1.8142307654816787e-05
99,"{'vwap_dev_threshold': 0.004386417577908697, 'stop_loss': 0.009003238764228984, 'take_profit': 0.034618027606621714, 'max_hold_minutes': 17, 'min_volume': 2834, 'trailing_stop': 0.008533772578793859, 'max_trades_per_day': 3}",9.803171617998901e-05,0.4444444444444444,9,-5.539151832549078e-07,-4.923207839990002e-07
