trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
69,"{'vwap_dev_threshold': 0.001161826187978943, 'stop_loss': 0.015411156518794697, 'take_profit': 0.03988963871830212, 'max_hold_minutes': 53, 'min_volume': 3714, 'trailing_stop': 0.0037906316259758437, 'max_trades_per_day': 4}",3.936508086241742e-05,0.45454545454545453,11,-1.7452279499971075e-05,-1.5865084081433932e-05
70,"{'vwap_dev_threshold': 0.0015721254984713776, 'stop_loss': 0.015950540208215385, 'take_profit': 0.03512404753796249, 'max_hold_minutes': 55, 'min_volume': 4282, 'trailing_stop': 0.003467823328382183, 'max_trades_per_day': 5}",4.5204732264061016e-05,0.5714285714285714,14,0.00010855242981210788,0.00012405431168980755
71,"{'vwap_dev_threshold': 0.0016920218630191932, 'stop_loss': 0.012920575790171241, 'take_profit': 0.026895714555826632, 'max_hold_minutes': 57, 'min_volume': 3168, 'trailing_stop': 0.0030521206246699466, 'max_trades_per_day': 5}",4.831226774846704e-05,0.6428571428571429,14,0.00011888479180322926,0.00015284449055486115
72,"{'vwap_dev_threshold': 0.0018214805706291755, 'stop_loss': 0.011202819844376866, 'take_profit': 0.023646205665659645, 'max_hold_minutes': 58, 'min_volume': 3410, 'trailing_stop': 0.003007370905562803, 'max_trades_per_day': 5}",4.8312236317686415e-05,0.6428571428571429,14,0.0001194353562742155,0.0001535523249665038
73,"{'vwap_dev_threshold': 0.002003444878278058, 'stop_loss': 0.01130864035931795, 'take_profit': 0.02358337174879126, 'max_hold_minutes': 60, 'min_volume': 3450, 'trailing_stop': 0.0032864016400483507, 'max_trades_per_day': 5}",4.608809594970503e-05,0.6428571428571429,14,0.00011857604960246046,0.00015244789456042592
74,"{'vwap_dev_threshold': 0.0013965467032914071, 'stop_loss': 0.006944665256393966, 'take_profit': 0.022963400203309482, 'max_hold_minutes': 58, 'min_volume': 2961, 'trailing_stop': 0.003613842202808331, 'max_trades_per_day': 5}",4.5204508121219494e-05,0.5714285714285714,14,0.00011351095610777493,0.00012972094274381454
75,"{'vwap_dev_threshold': 0.0017931380450472263, 'stop_loss': 0.016773430448948228, 'take_profit': 0.021758657310937356, 'max_hold_minutes': 59, 'min_volume': 3634, 'trailing_stop': 0.003212448030781058, 'max_trades_per_day': 5}",4.478675584528744e-05,0.6428571428571429,14,0.00012400450214367117,0.00015942721935125565
76,"{'vwap_dev_threshold': 0.001856000745063032, 'stop_loss': 0.016610401066672685, 'take_profit': 0.021972606694494096, 'max_hold_minutes': 56, 'min_volume': 3321, 'trailing_stop': 0.0031842228102541073, 'max_trades_per_day': 5}",4.478672670816515e-05,0.6428571428571429,14,0.00012465509127133654,0.00016026365362863985
77,"{'vwap_dev_threshold': 0.002274300068854247, 'stop_loss': 0.01643384907662867, 'take_profit': 0.021406355683909722, 'max_hold_minutes': 51, 'min_volume': 2654, 'trailing_stop': 0.0046753233472194115, 'max_trades_per_day': 5}",7.180520025842725e-05,0.38461538461538464,13,6.814288337129073e-05,5.241383873684929e-05
78,"{'vwap_dev_threshold': 0.0031387511323326426, 'stop_loss': 0.016920914721352716, 'take_profit': 0.018957714119178366, 'max_hold_minutes': 56, 'min_volume': 4607, 'trailing_stop': 0.007557631381661245, 'max_trades_per_day': 5}",0.00015316478899788933,0.4,10,-0.00012358730377591377,-9.88546996420865e-05
